Date,FIPS,MMWR_week,Recip_County,Recip_State,Series_Complete_Pop_Pct,Series_Complete_Yes,Series_Complete_12Plus,Series_Complete_12PlusPop_Pct,Series_Complete_18Plus,Series_Complete_18PlusPop_Pct,Series_Complete_65Plus,Series_Complete_65PlusPop_Pct,Completeness_pct,Administered_Dose1_Recip,Administered_Dose1_Pop_Pct,Administered_Dose1_Recip_12Plus,Administered_Dose1_Recip_12PlusPop_Pct,Administered_Dose1_Recip_18Plus,Administered_Dose1_Recip_18PlusPop_Pct,Administered_Dose1_Recip_65Plus,Administered_Dose1_Recip_65PlusPop_Pct,SVI_CTGY,Series_Complete_Pop_Pct_SVI,Series_Complete_12PlusPop_Pct_SVI,Series_Complete_18PlusPop_Pct_SVI,Series_Complete_65PlusPop_Pct_SVI
06/30/2021,56035,26,Sublette County,WY,22.6,2221,2221,26.4,2191,28.6,958,47.5,96.1,2570.0,26.1,2570.0,30.5,2532.0,33.0,1055.0,52.3,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
06/30/2021,39061,26,Hamilton County,OH,47.9,391425,391419,56.6,374879,59.5,106625,82.9,97.6,409686.0,50.1,409674.0,59.2,390201.0,61.9,110519.0,85.9,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,33011,26,Hillsborough County,NH,49.3,205487,205453,56.5,196039,58.9,51341,75.9,94.3,232264.0,55.7,232188.0,63.9,219879.0,66.0,56521.0,83.5,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,54107,26,Wood County,WV,31.7,26446,26440,36.6,25508,38.6,10875,62.3,56.8,30632.0,36.7,30621.0,42.4,29379.0,44.5,12056.0,69.0,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,51167,26,Russell County,VA,25.4,6753,6749,28.9,6588,30.5,2559,42.7,51.2,7938.0,29.9,7931.0,33.9,7708.0,35.7,2969.0,49.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
06/30/2021,48387,26,Red River County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,
06/30/2021,13221,26,Oglethorpe County,GA,20.0,3052,3052,23.1,2986,24.7,1290,43.6,53.1,3282.0,21.5,3282.0,24.8,3197.0,26.4,1365.0,46.1,Mod-High,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI
06/30/2021,16011,26,Bingham County,ID,31.3,14631,14631,38.8,14612,44.8,4946,72.9,97.8,15938.0,34.0,15938.0,42.3,15878.0,48.7,5242.0,77.2,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,55047,26,Green Lake County,WI,41.8,7901,7900,48.5,7759,52.5,3533,81.9,97.0,8373.0,44.3,8372.0,51.4,8161.0,55.2,3610.0,83.7,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,20139,26,Osage County,KS,35.5,5668,5668,41.5,5554,45.3,2393,73.0,93.2,6302.0,39.5,6301.0,46.1,6143.0,50.1,2555.0,77.9,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
06/30/2021,29186,26,Ste. Genevieve County,MO,32.4,5802,5802,37.7,5745,41.1,2446,68.0,90.6,6333.0,35.4,6333.0,41.2,6254.0,44.7,2605.0,72.4,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,19135,26,Monroe County,IA,37.0,2850,2850,43.1,2784,46.9,1215,77.7,97.5,3012.0,39.1,3012.0,45.6,2928.0,49.3,1255.0,80.2,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,19183,26,Washington County,IA,45.6,10008,10007,54.4,9670,58.3,3609,82.3,97.5,10589.0,48.2,10588.0,57.5,10178.0,61.3,3727.0,85.0,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,28061,26,Jasper County,MS,30.2,4946,4946,35.4,4909,38.6,2160,63.5,98.3,5232.0,31.9,5232.0,37.5,5160.0,40.6,2260.0,66.5,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,28019,26,Choctaw County,MS,22.4,1836,1836,26.0,1809,28.0,834,45.6,98.3,1899.0,23.1,1899.0,26.8,1866.0,28.9,838.0,45.8,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
06/30/2021,40107,26,Okfuskee County,OK,33.3,3992,3992,39.1,3918,42.3,1609,74.8,93.4,4513.0,37.6,4512.0,44.2,4407.0,47.6,1662.0,77.2,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
06/30/2021,18145,26,Shelby County,IN,43.7,19532,19532,51.1,18902,54.6,6628,84.7,98.6,19915.0,44.5,19915.0,52.1,19143.0,55.3,6692.0,85.5,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,37095,26,Hyde County,NC,50.0,2468,2461,55.8,2406,58.7,889,79.8,96.3,2843.0,57.6,2834.0,64.3,2755.0,67.2,934.0,83.8,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
06/30/2021,20101,26,Lane County,KS,32.3,496,496,38.2,496,41.4,254,70.4,93.2,550.0,35.8,550.0,42.3,545.0,45.5,268.0,74.2,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
06/30/2021,17027,26,Clinton County,IL,38.8,14564,14537,44.9,14094,47.5,5067,75.1,97.6,17193.0,45.8,17146.0,53.0,16522.0,55.7,5779.0,85.7,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
06/30/2021,13071,26,Colquitt County,GA,10.5,4810,4810,12.7,4687,13.8,1220,16.6,53.1,5165.0,11.3,5164.0,13.6,4973.0,14.7,1424.0,19.4,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI
06/30/2021,36015,26,Chemung County,NY,45.1,37673,37671,52.4,35999,54.7,12177,74.8,97.4,40540.0,48.6,40536.0,56.4,38531.0,58.6,12978.0,79.7,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,29103,26,Knox County,MO,30.1,1190,1190,35.5,1172,38.7,551,62.8,90.6,1277.0,32.3,1276.0,38.1,1251.0,41.3,571.0,65.1,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,21129,26,Lee County,KY,34.5,2554,2554,39.2,2515,41.7,780,61.2,93.3,2826.0,38.2,2825.0,43.3,2765.0,45.8,853.0,67.0,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
06/30/2021,12105,26,Polk County,FL,36.8,266575,266536,42.9,259789,45.9,106252,71.7,98.7,313498.0,43.3,313276.0,50.4,303335.0,53.6,122331.0,82.6,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
06/30/2021,46013,26,Brown County,SD,42.5,16489,16488,50.4,16059,54.2,5499,79.0,83.0,17914.0,46.1,17913.0,54.8,17210.0,58.1,5576.0,80.1,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,22019,26,Calcasieu Parish,LA,26.4,53731,53731,31.8,52875,34.6,19904,64.3,95.8,60071.0,29.5,60070.0,35.5,58752.0,38.5,21334.0,68.9,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,48489,26,Willacy County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,High,,,,
06/30/2021,72111,26,Penuelas Municipio,PR,47.9,9220,9220,53.7,8611,54.5,2175,66.5,95.5,10725.0,55.7,10722.0,62.5,9911.0,62.7,2374.0,72.6,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,38049,26,McHenry County,ND,31.8,1826,1826,37.9,1797,41.0,864,71.9,95.2,1949.0,33.9,1949.0,40.4,1912.0,43.7,903.0,75.1,Low,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
06/30/2021,39057,26,Greene County,OH,49.4,83450,83449,57.2,80084,59.7,24790,83.6,97.6,92651.0,54.8,92648.0,63.5,88683.0,66.1,26557.0,89.6,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,35011,26,De Baca County,NM,30.4,532,532,35.6,530,39.1,265,52.9,82.0,,0.0,,0.0,,0.0,,0.0,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,54023,26,Grant County,WV,12.1,1401,1400,13.9,1378,14.8,640,22.1,56.8,1588.0,13.7,1587.0,15.7,1555.0,16.7,705.0,24.3,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI
06/30/2021,06063,26,Plumas County,CA,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,
06/30/2021,12103,26,Pinellas County,FL,48.2,469489,469469,53.7,459423,56.0,187480,75.7,98.7,528235.0,54.2,527900.0,60.4,514434.0,62.7,208246.0,84.1,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,48497,26,Wise County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,
06/30/2021,29217,26,Vernon County,MO,24.0,4928,4928,28.2,4890,31.1,2133,52.5,90.6,5410.0,26.3,5410.0,31.0,5339.0,34.0,2283.0,56.2,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,34025,26,Monmouth County,NJ,50.9,315022,315015,58.4,303935,62.1,85706,76.2,92.8,363424.0,58.7,363394.0,67.4,349251.0,71.4,96837.0,86.1,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,48367,26,Parker County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Low-Mod,,,,
06/30/2021,48411,26,San Saba County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,
06/30/2021,55011,26,Buffalo County,WI,39.9,5204,5204,46.0,5019,48.4,2209,74.5,97.0,5593.0,42.9,5593.0,49.4,5367.0,51.8,2324.0,78.3,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,High VC/Low SVI
06/30/2021,38029,26,Emmons County,ND,25.6,831,831,29.2,826,31.7,486,53.3,95.2,959.0,29.6,959.0,33.7,954.0,36.6,571.0,62.7,Low,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,20071,26,Greeley County,KS,38.1,470,470,46.8,470,52.3,181,74.5,93.2,494.0,40.1,494.0,49.2,489.0,54.4,184.0,75.7,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,29197,26,Schuyler County,MO,19.4,903,903,23.6,895,25.9,437,48.0,90.6,988.0,21.2,988.0,25.8,977.0,28.2,476.0,52.3,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
06/30/2021,38069,26,Pierce County,ND,36.0,1430,1429,42.4,1393,45.4,661,69.9,95.2,1527.0,38.4,1525.0,45.2,1483.0,48.3,697.0,73.8,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,18137,26,Ripley County,IN,35.9,10155,10154,42.1,9906,45.6,4137,79.8,98.6,10220.0,36.1,10219.0,42.4,9929.0,45.7,4180.0,80.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,37049,26,Craven County,NC,41.2,42061,42031,48.1,41012,51.0,17132,85.2,96.3,46132.0,45.2,46021.0,52.7,44578.0,55.5,17648.0,87.8,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
06/30/2021,47073,26,Hawkins County,TN,31.1,17673,17672,35.4,17413,38.1,7837,63.7,97.8,19179.0,33.8,19179.0,38.4,18812.0,41.2,8345.0,67.8,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,19013,26,Black Hawk County,IA,46.4,60955,60955,54.5,58795,57.2,19071,85.7,97.5,64981.0,49.5,64980.0,58.1,62292.0,60.6,19675.0,88.5,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,29009,26,Barry County,MO,28.9,10329,10328,33.9,10214,36.9,4659,61.9,90.6,11913.0,33.3,11912.0,39.1,11700.0,42.3,5144.0,68.4,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,06065,26,Riverside County,CA,39.2,969234,967671,46.7,921442,49.6,260131,71.1,97.3,1122155.0,45.4,1119481.0,54.0,1058982.0,57.0,299805.0,81.9,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
06/30/2021,40009,26,Beckham County,OK,29.5,6459,6458,35.6,6352,38.7,2228,69.3,93.4,7296.0,33.4,7295.0,40.2,7143.0,43.6,2474.0,77.0,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,51036,26,Charles City County,VA,3.0,210,210,3.3,207,3.5,82,4.6,51.2,249.0,3.6,249.0,3.9,245.0,4.1,105.0,5.9,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI
06/30/2021,54037,26,Jefferson County,WV,28.1,16047,16042,32.6,15035,33.7,4760,49.8,56.8,20135.0,35.2,20126.0,40.9,18728.0,42.0,5491.0,57.4,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI
06/30/2021,27031,26,Cook County,MN,67.6,3692,3690,75.0,3605,77.7,1470,91.8,95.0,4004.0,73.3,4000.0,81.3,3872.0,83.5,1499.0,93.6,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,26037,26,Clinton County,MI,45.5,36250,36249,52.9,34304,55.3,10483,75.4,94.1,37070.0,46.6,37068.0,54.1,35927.0,57.9,10643.0,76.6,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,48471,26,Walker County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,
06/30/2021,27129,26,Renville County,MN,43.0,6251,6240,50.8,6047,54.2,2569,83.8,95.0,6935.0,47.7,6918.0,56.3,6672.0,59.8,2709.0,88.4,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,44009,26,Washington County,RI,62.6,78560,78559,69.3,74650,70.9,25480,94.5,95.3,81322.0,64.8,,0.0,,0.0,,0.0,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,02180,26,Nome Census Area,AK,56.1,5608,5579,73.7,5003,76.5,699,87.0,97.3,5853.0,58.5,5813.0,76.8,5162.0,78.9,716.0,89.2,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
06/30/2021,48477,26,Washington County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,
06/30/2021,55001,26,Adams County,WI,43.1,8706,8706,47.1,8621,49.6,4167,68.3,97.0,9321.0,46.1,9321.0,50.5,9186.0,52.9,4328.0,71.0,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,45049,26,Hampton County,SC,42.2,8115,8107,48.8,7959,52.6,3180,88.1,93.5,9189.0,47.8,9176.0,55.2,8959.0,59.2,3500.0,97.0,High,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI,High VC/High SVI
06/30/2021,47003,26,Bedford County,TN,25.0,12404,12403,29.9,12170,32.8,5051,66.9,97.8,13460.0,27.1,13455.0,32.4,13162.0,35.5,5319.0,70.5,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,21039,26,Carlisle County,KY,26.7,1272,1272,31.6,1261,34.4,648,63.0,93.3,1394.0,29.3,1394.0,34.6,1380.0,37.7,686.0,66.7,Low-Mod,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI
06/30/2021,42025,26,Carbon County,PA,47.6,30555,30555,54.2,29607,57.1,11243,80.6,93.6,35580.0,55.4,35580.0,63.1,34416.0,66.3,12766.0,91.6,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,53031,26,Jefferson County,WA,65.4,21070,21070,70.7,20538,72.2,10760,88.0,96.1,22099.0,68.6,22098.0,74.2,21483.0,75.6,11143.0,91.1,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,26017,26,Bay County,MI,46.0,47405,47404,52.6,45809,55.5,16915,78.2,94.1,49910.0,48.4,49909.0,55.3,49063.0,59.4,17671.0,81.7,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,48247,26,Jim Hogg County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,High,,,,
06/30/2021,13261,26,Sumter County,GA,27.5,8110,8110,32.3,7938,34.8,2685,51.9,53.1,8733.0,29.6,8733.0,34.8,8458.0,37.0,2729.0,52.7,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,17031,26,Cook County,IL,48.3,2488168,2482141,56.3,2360674,58.5,544517,70.1,97.6,3221674.0,62.6,3210556.0,72.8,3018687.0,74.8,667137.0,85.9,Mod-High,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,27033,26,Cottonwood County,MN,43.4,4862,4855,51.8,4703,55.7,2032,78.5,95.0,5312.0,47.4,5300.0,56.5,5098.0,60.4,2127.0,82.1,Low-Mod,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,01049,26,DeKalb County,AL,20.0,14294,14294,23.6,14201,26.1,6104,48.4,91.8,17539.0,24.5,17537.0,28.9,17378.0,31.9,7282.0,57.8,High,Low VC/High SVI,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI
06/30/2021,37041,26,Chowan County,NC,34.5,4809,4807,39.5,4738,42.4,2249,63.9,96.3,6351.0,45.5,6341.0,52.1,6232.0,55.8,2883.0,81.9,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI
06/30/2021,17195,26,Whiteside County,IL,41.6,22978,22953,48.5,22062,51.2,8681,74.0,97.6,29514.0,53.5,29467.0,62.3,27990.0,65.0,10188.0,86.8,Low-Mod,Mod-High VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,72131,26,San Sebastian Municipio,PR,55.1,19590,19589,61.8,18850,64.6,6303,99.9,95.5,21859.0,61.5,21852.0,69.0,20526.0,70.4,6725.0,99.9,High,High VC/High SVI,High VC/High SVI,High VC/High SVI,High VC/High SVI
06/30/2021,20115,26,Marion County,KS,36.5,4337,4337,42.1,4221,45.0,1912,67.5,93.2,4827.0,40.6,4827.0,46.9,4668.0,49.8,2031.0,71.7,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,53043,26,Lincoln County,WA,38.5,4216,4216,44.6,4137,48.3,1979,69.9,96.1,4488.0,41.0,4488.0,47.5,4362.0,51.0,2044.0,72.1,Low,Low-Mod VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,05031,26,Craighead County,AR,26.7,29406,29371,32.0,28522,34.5,8479,55.0,89.0,36454.0,33.0,36381.0,39.6,35140.0,42.5,10405.0,67.5,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,56041,26,Uinta County,WY,30.2,6111,6111,37.0,5968,41.2,2126,70.3,96.1,6807.0,33.7,6806.0,41.2,6655.0,46.0,2307.0,76.3,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,41019,26,Douglas County,OR,40.0,44348,44319,45.7,43326,48.3,20451,70.1,97.7,49104.0,44.2,49050.0,50.6,47745.0,53.3,22045.0,75.5,Mod-High,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,17065,26,Hamilton County,IL,26.2,2123,2119,30.2,2106,33.2,1015,55.9,97.6,2494.0,30.7,2485.0,35.4,2461.0,38.8,1165.0,64.2,Low,Low VC/Low SVI,Low-Mod VC/Low SVI,Low-Mod VC/Low SVI,Mod-High VC/Low SVI
06/30/2021,13151,26,Henry County,GA,13.6,31882,31880,16.0,30279,17.3,8994,32.1,53.1,34035.0,14.5,34021.0,17.1,31733.0,18.1,9689.0,34.6,Low-Mod,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI
06/30/2021,18169,26,Wabash County,IN,33.2,10285,10285,38.1,10139,41.2,4923,74.7,98.6,10432.0,33.7,10432.0,38.7,10244.0,41.6,5043.0,76.6,Low-Mod,Low-Mod VC/Low-Mod SVI,Low-Mod VC/Low-Mod SVI,Mod-High VC/Low-Mod SVI,High VC/Low-Mod SVI
06/30/2021,72087,26,Loiza Municipio,PR,30.2,7415,7411,33.8,7009,34.8,1983,47.5,95.5,9389.0,38.2,9385.0,42.9,8886.0,44.1,2614.0,62.6,High,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI
06/30/2021,33019,26,Sullivan County,NH,51.9,22374,22355,58.7,21621,61.6,7849,82.4,94.3,24765.0,57.4,24740.0,65.0,23760.0,67.6,8442.0,88.6,Low,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,48271,26,Kinney County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,High,,,,
06/30/2021,48385,26,Real County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,Mod-High,,,,
06/30/2021,01125,26,Tuscaloosa County,AL,29.0,60705,60705,33.8,59350,35.9,18989,66.0,91.8,71353.0,34.1,71347.0,39.7,69253.0,41.9,21253.0,73.8,Mod-High,Low VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
06/30/2021,39009,26,Athens County,OH,39.8,25971,25971,43.8,25080,44.9,6851,76.8,97.6,26379.0,40.4,26379.0,44.5,25328.0,45.3,7090.0,79.5,Mod-High,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI,Mod-High VC/Mod-High SVI,High VC/Mod-High SVI
06/30/2021,51700,26,Newport News city,VA,26.4,47326,47266,31.5,45593,33.1,11460,48.0,51.2,54546.0,30.4,54439.0,36.3,52060.0,37.8,12560.0,52.6,High,Low VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI,Low-Mod VC/High SVI
06/30/2021,01023,26,Choctaw County,AL,39.0,4906,4906,44.5,4874,48.2,2249,75.7,91.8,6147.0,48.8,6146.0,55.7,6088.0,60.2,2810.0,94.6,High,Low-Mod VC/High SVI,Mod-High VC/High SVI,Mod-High VC/High SVI,High VC/High SVI
06/30/2021,19031,26,Cedar County,IA,48.3,8996,8995,56.0,8660,59.6,3193,84.3,97.5,9490.0,50.9,9489.0,59.1,9048.0,62.2,3262.0,86.1,Low,Mod-High VC/Low SVI,High VC/Low SVI,High VC/Low SVI,High VC/Low SVI
06/30/2021,48455,26,Trinity County,TX,0.0,0,0,0.0,0,0.0,0,0.0,0.0,,0.0,,0.0,,0.0,,0.0,High,,,,
06/30/2021,28135,26,Tallahatchie County,MS,25.9,3580,3579,29.9,3547,31.9,1267,60.1,98.3,3856.0,27.9,3855.0,32.2,3812.0,34.3,1329.0,63.1,High,Low VC/High SVI,Low VC/High SVI,Low-Mod VC/High SVI,Mod-High VC/High SVI
06/30/2021,54095,26,Tyler County,WV,15.7,1346,1346,17.9,1295,18.7,606,30.1,56.8,1522.0,17.7,1520.0,20.2,1459.0,21.0,650.0,32.3,Low,Low VC/Low SVI,Low VC/Low SVI,Low VC/Low SVI,Low-Mod VC/Low SVI
06/30/2021,45023,26,Chester County,SC,30.0,9682,9680,35.1,9503,38.0,4076,65.9,93.5,10967.0,34.0,10963.0,39.8,10730.0,42.9,4498.0,72.7,Mod-High,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Low-Mod VC/Mod-High SVI,Mod-High VC/Mod-High SVI
